0000010000,613.9,['B-']
0330660000,0.09579000000000001,['EC']
0330670000,42.5,['EC']
0330680000,151.6,['EC']
0330690000,913.8000000000001,['EC']
0330700000,3156.0,['EC']
0330710000,235080.0,['EC']
0330720000,93600.0,['EC']
0330730000,6937920.0,['EC']
0330740000,1535328.0,[]
0330750000,Inf,None
0330750001,0.01762,['IT']
0330760000,94464.0,['B-']
0330770000,139788.0,['B-']
0330780000,5442.0,['B-']
0330790000,540.6,['B-']
0330800000,15.2,['B-']
0330810000,33.3,['B-']
0330820000,19.1,['B-']
0330820001,13.6,['B-']
0330830000,13.4,['B-']
0330840000,4.2,['B-']
0330850000,2.021,['B-']
0330860000,0.945,['B-']
0330870000,0.56,['B-']
0330880000,0.112,['B-']
0330890000,0.059,['B-']
0330900000,0.043,['B-']
0330910000,0.044,['B-']
0330920000,0.027,['B-']
0340650000,0.05,['EC']
0340660000,0.033,['EC']
0340670000,0.136,['EC']
0340680000,35.5,['EC']
0340690000,27.4,['EC']
0340700000,2466.0,[]
0340710000,284.40000000000003,['EC']
0340720000,725760.0,['EC']
0340730000,25740.0,['EC']
0340730001,2388.0,[]
0340740000,Inf,None
0340750000,10349856.0,['EC']
0340760000,Inf,None
0340770000,Inf,None
0340770001,17.36,['IT']
0340780000,Inf,None
0340790000,9303120000000.0,['B-']
0340790001,235.2,[]
0340800000,Inf,None
0340810000,1107.0,['B-']
0340810001,3436.8,[]
0340820000,Inf,None
0340830000,1338.0,['B-']
0340830001,70.1,['B-']
0340840000,195.6,['B-']
0340850000,31.7,['B-']
0340860000,14.3,['B-']
0340870000,5.5,['B-']
0340880000,1.53,['B-']
0340890000,0.41,['B-']
0340900000,0.161,['B-']
0340910000,0.27,['B-']
0340920000,0.093,['B-']
0340930000,0.062,['B-']
0340940000,0.059,['B-']
0350670000,None,[]
0350680000,1.2e-06,[]
0350690000,2.4000000000000003e-08,[]
0350700000,0.07909999999999999,['EC']
0350700001,2.2,['EC']
0350710000,21.4,['EC']
0350720000,78.6,['EC']
0350720001,10.6,['IT']
0350730000,204.0,['EC']
0350740000,1524.0,['EC']
0350740001,2760.0,['EC']
0350750000,5802.0,['EC']
0350760000,58320.0,['EC']
0350760001,1.31,[]
0350770000,205329.6,['EC']
0350770001,256.8,['IT']
0350780000,387.0,['EC']
0350790000,Inf,None
0350790001,4.86,['IT']
0350800000,1060.8,[]
0350800001,15913.8,['IT']
0350810000,Inf,None
0350820000,127015.19999999998,['B-']
0350820001,367.8,[]
0350830000,8640.0,['B-']
0350840000,1905.6000000000001,['B-']
0350840001,360.0,['B-']
0350850000,174.0,['B-']
0350860000,55.0,['B-']
0350870000,55.65,['B-']
0350880000,16.29,['B-']
0350890000,4.4,['B-']
0350900000,1.92,['B-']
0350910000,0.541,[]
0350920000,0.343,['B-']
0350930000,0.10200000000000001,['B-']
0350940000,0.07,['B-']
0350950000,0.066,['B-']
0350960000,0.042,['B-']
0350970000,0.04,['B-']
0360690000,0.032,['EC']
0360700000,0.052000000000000005,['EC', 'EP']
0360710000,0.1,['EC', 'EP']
0360720000,17.1,['EC']
0360730000,27.3,[]
0360740000,690.0,['EC']
0360750000,257.4,['EC']
0360760000,53280.0,['EC']
0360770000,4464.0,['EC']
0360780000,7.25328e+27,[]
0360790000,126144.0,['EC']
0360790001,50.0,['IT']
0360800000,Inf,None
0360810000,7221744000000.0,['EC']
0360810001,13.1,[]
0360820000,Inf,None
0360830000,Inf,None
0360830001,6588.0,['IT']
0360840000,Inf,None
0360850000,339201216.0,['B-']
0360850001,16128.000000000002,[]
0360860000,Inf,None
0360870000,4578.0,['B-']
0360880000,10224.0,['B-']
0360890000,189.0,['B-']
0360900000,32.32,['B-']
0360910000,8.57,['B-']
0360920000,1.84,['B-']
0360930000,1.286,['B-']
0360940000,0.212,['B-']
0360950000,0.114,['B-']
0360960000,0.08,['B-']
0360970000,0.063,['B-']
0360980000,0.046,['B-']
0360990000,None,['B-']
0361000000,0.007,['B-']
0370710000,1e-09,['P']
0370720000,1.2e-06,[]
0370730000,3.0000000000000004e-08,['P']
0370740000,0.064776,['EC']
0370750000,19.0,['EC']
0370760000,36.5,['EC']
0370770000,226.2,['EC']
0370780000,1059.6,['EC']
0370780001,344.40000000000003,[]
0370790000,1374.0,['EC']
0370800000,34.0,['EC']
0370810000,16459.2,['EC']
0370810001,1830.0,[]
0370820000,75.45,[]
0370820001,23299.2,[]
0370830000,7447680.0,['EC']
0370840000,2835648.0,[]
0370840001,1215.6000000000001,['IT']
0370850000,Inf,None
0370860000,1609718.4,[]
0370860001,61.019999999999996,['IT']
0370870000,1.5168816e+18,['B-']
0370880000,1066.3799999999999,['B-']
0370890000,909.0,['B-']
0370900000,158.0,['B-']
0370900001,258.0,[]
0370910000,58.4,['B-']
0370920000,4.492,['B-']
0370930000,5.84,['B-']
0370940000,2.702,['B-']
0370950000,0.3777,['B-']
0370960000,0.203,['B-']
0370970000,0.1691,['B-']
0370980000,0.114,['B-']
0370980001,0.096,['B-']
0370990000,0.054,['B-']
0371000000,0.051000000000000004,['B-']
0371010000,0.032,['B-']
0371020000,0.037,['B-']
0380730000,0.025,['EC', 'EP']
0380740000,1.2e-06,['EC']
0380750000,0.088,['EC', 'EP']
0380760000,7.89,['EC']
0380770000,9.0,['EC']
0380780000,150.0,['EC']
0380790000,135.0,['EC']
0380800000,6378.0,['EC']
0380810000,1338.0,['EC']
0380820000,2190240.0,['EC']
0380830000,116675.99999999999,[]
0380830001,4.95,['IT']
0380840000,Inf,None
0380850000,5602176.0,['EC']
0380850001,4057.7999999999997,[]
0380860000,Inf,None
0380870000,Inf,None
0380870001,10134.0,[]
0380880000,Inf,None
0380890000,4365792.0,['B-']
0380900000,907921440.0,['B-']
0380910000,34668.0,['B-']
0380920000,9756.0,['B-']
0380930000,445.38,['B-']
0380940000,75.3,['B-']
0380950000,23.9,['B-']
0380960000,1.07,['B-']
0380970000,0.429,['B-']
0380980000,0.653,['B-']
0380990000,0.27,['B-']
0381000000,0.202,['B-']
0381010000,0.11800000000000001,['B-']
0381020000,0.069,['B-']
0381050000,0.0556,['B-']
0390760000,2.0000000000000002e-07,[]
0390770000,0.057,['EC']
0390780000,0.05,['EC']
0390780001,5.7,['EC']
0390790000,14.8,['EC']
0390800000,30.1,['EC']
0390800001,4.8,['IT', 'EC']
0390810000,70.4,['EC']
0390820000,8.3,['EC']
0390830000,424.8,[]
0390830001,171.0,[]
0390840000,2370.0,['EC']
0390840001,4.6,['EC']
0390850000,9648.0,['EC']
0390850001,17496.0,['EC']
0390860000,53064.0,['EC']
0390860001,2880.0,[]
0390870000,287280.0,['EC']
0390870001,48132.0,[]
0390880000,9212486.4,[]
0390880001,0.000301,['IT']
0390880010,0.013970000000000002,['IT']
0390890000,Inf,None
0390890001,15.663,['IT']
0390900000,230400.0,['B-']
0390900001,11484.0,[]
0390910000,5055264.0,['B-']
0390910001,2982.6,['IT']
0390920000,12744.0,['B-']
0390930000,36648.0,['B-']
0390930001,0.82,['IT']
0390940000,1122.0,['B-']
0390950000,618.0,['B-']
0390960000,5.34,['B-']
0390960001,9.6,['B-']
0390970000,3.75,['B-']
0390970001,1.17,['B-']
0390970010,0.14200000000000002,[]
0390980000,0.548,['B-']
0390980001,2.0,['B-']
0390990000,1.47,['B-']
0391000000,0.735,['B-']
0391000001,0.94,['B-']
0391010000,0.45,['B-']
0391020000,0.36,['B-']
0391020001,0.298,['B-']
0391030000,0.23,['B-']
0391040000,0.18,['B-']
0391050000,0.088,['B-']
0391060000,0.066,['B-']
0391070000,0.03,['B-']
0391080000,0.048,['B-']
0400780000,2.0000000000000002e-07,[]
0400790000,0.056,[]
0400800000,4.6,['EC']
0400810000,5.5,['EC', 'EP']
0400820000,32.0,['EC']
0400830000,41.6,['EC']
0400840000,1554.0,['EC']
0400850000,471.6,[]
0400850001,10.9,['IT', 'EC']
0400860000,59400.0,['EC']
0400870000,6048.0,[]
0400870001,14.0,['IT']
0400880000,7205760.000000001,['EC']
0400890000,282276.0,['EC']
0400890001,249.65999999999997,[]
0400900000,Inf,None
0400900001,0.8092,['IT']
0400910000,Inf,None
0400920000,Inf,None
0400930000,48250080000000.0,['B-']
0400940000,Inf,None
0400950000,5532364.8,['B-']
0400960000,6.3072e+26,['B-']
0400970000,60296.399999999994,['B-']
0400980000,30.7,['B-']
0400990000,2.1,['B-']
0401000000,7.1,['B-']
0401010000,2.3,['B-']
0401020000,2.9,['B-']
0401030000,1.3,['B-']
0401040000,1.2,['B-']
0401050000,0.6,['B-']
0401060000,0.27,['B-']
0401070000,0.15,['B-']
0401080000,0.08,['B-']
0401090000,0.117,['B-']
0401100000,0.098,['B-']
0410810000,0.8,[]
0410820000,0.05,['EC']
0410830000,4.1,['EC']
0410840000,9.8,['EC']
0410850000,20.9,['EC']
0410850001,3.3,['EC', 'IT']
0410860000,88.0,['EC']
0410870000,225.0,[]
0410870001,156.0,[]
0410880000,873.0,['EC']
0410880001,466.8,[]
0410890000,7307.999999999999,['EC']
0410890001,3960.0,['EC']
0410900000,52560.0,['EC']
0410900001,18.81,['IT']
0410900010,0.00619,['IT']
0410910000,21444480000.0,['EC']
0410910001,5258304.0,[]
0410920000,1094299200000000.0,['EC']
0410920001,876960.0,['EC']
0410930000,Inf,None
0410930001,508675679.99999994,['IT']
0410940000,640180800000.0,['B-']
0410940001,375.78,[]
0410950000,3023222.4,['B-']
0410950001,311904.0,[]
0410960000,84060.0,['B-']
0410970000,4326.0,['B-']
0410970001,58.7,['IT']
0410980000,2.86,['B-']
0410980001,3078.0,['B-']
0410990000,15.0,['B-']
0410990001,150.0,[]
0411000000,1.5,['B-']
0411000001,2.99,['B-']
0411010000,7.1,['B-']
0411020000,4.3,['B-']
0411020001,1.3,['B-']
0411030000,1.5,['B-']
0411040000,4.9,['B-']
0411040001,0.94,['B-']
0411050000,2.95,['B-']
0411060000,0.93,['B-']
0411070000,0.3,['B-']
0411080000,0.193,['B-']
0411090000,0.19,['B-']
0411100000,0.17,['B-']
0411110000,0.08,['B-']
0411120000,0.069,['B-']
0411130000,0.03,['B-']
0420830000,0.006,['EC']
0420840000,3.7,['EC']
0420850000,3.2,['EP']
0420860000,19.6,['EC']
0420870000,14.02,[]
0420880000,480.0,['EC']
0420890000,126.6,['EC']
0420890001,0.19,['IT']
0420900000,20412.0,['EC']
0420910000,929.4,['EC']
0420910001,64.6,[]
0420920000,Inf,None
0420930000,126144000000.0,['EC']
0420930001,24660.0,[]
0420940000,Inf,None
0420950000,Inf,None
0420960000,Inf,None
0420970000,Inf,None
0420980000,Inf,None
0420990000,237513.6,['B-']
0421000000,2.302128e+26,['BB']
0421010000,876.5999999999999,['B-']
0421020000,678.0,['B-']
0421030000,67.5,['B-']
0421040000,60.0,['B-']
0421050000,35.6,['B-']
0421060000,8.73,['B-']
0421070000,3.5,['B-']
0421080000,1.09,['B-']
0421090000,0.53,['B-']
0421100000,0.3,['B-']
0421110000,0.2,['B-']
0421120000,0.287,['B-']
0421130000,0.1,['B-']
0421140000,0.08,['B-']
0421150000,0.092,['B-']
0430850000,0.5,[]
0430860000,0.054,['EC']
0430860001,1.1e-06,['IT']
0430870000,2.2,['EC']
0430880000,5.8,['EC']
0430880001,6.4,['EC']
0430890000,12.8,['EC']
0430890001,12.9,['EC', 'IT']
0430900000,8.7,['EC']
0430900001,49.2,['EC']
0430910000,188.4,['EC']
0430910001,198.0,['EC', 'IT']
0430920000,255.0,['EC']
0430930000,9900.0,['EC']
0430930001,2610.0,[]
0430940000,17580.0,['EC']
0430940001,3120.0,['EC']
0430950000,72000.0,['EC']
0430950001,5270400.0,[]
0430960000,369792.0,['EC']
0430960001,3090.0,[]
0430970000,132766560000000.0,['EC']
0430970001,7862400.0,[]
0430980000,132451200000000.0,['B-']
0430990000,6657249600000.0,['B-']
0430990001,21624.120000000003,[]
0431000000,15.46,[]
0431010000,852.0,['B-']
0431020000,5.28,['B-']
0431020001,261.0,['B-']
0431030000,54.2,['B-']
0431040000,1098.0,['B-']
0431050000,456.0,['B-']
0431060000,35.6,['B-']
0431070000,21.2,['B-']
0431080000,5.17,['B-']
0431090000,0.86,['B-']
0431100000,0.92,['B-']
0431110000,0.29,['B-']
0431120000,0.28,['B-']
0431130000,0.16,['B-']
0431140000,0.15,['B-']
0431150000,0.073,['B-']
0431160000,0.09,['B-']
0431170000,0.04,['B-']
0431180000,0.066,['B-']
0440870000,1.5e-06,[]
0440880000,1.2,['EC']
0440890000,1.5,['EC', 'EP']
0440900000,11.7,['EC']
0440910000,7.9,['EC']
0440910001,7.6,['EC']
0440920000,219.0,['EC']
0440930000,59.7,['EC']
0440930001,10.8,['EC', 'IT', 'EP']
0440940000,3108.0,['EC']
0440950000,5914.8,['EC']
0440960000,Inf,None
0440970000,244512.0,['EC']
0440980000,Inf,None
0440990000,Inf,None
0441000000,Inf,None
0441010000,Inf,None
0441020000,Inf,None
0441030000,3390940.8,['B-']
0441030001,0.0016899999999999999,['IT']
0441040000,Inf,None
0441050000,15984.000000000002,['B-']
0441060000,32123520.0,['B-']
0441070000,225.0,['B-']
0441080000,273.0,['B-']
0441090000,34.5,['B-']
0441100000,11.6,['B-']
0441110000,2.12,['B-']
0441120000,1.75,['B-']
0441130000,0.8,['B-']
0441130001,0.51,['B-', 'IT']
0441140000,0.52,['B-']
0441150000,0.74,['B-']
0441160000,0.20400000000000001,['B-']
0441170000,0.14200000000000002,['B-']
0441180000,0.123,['B-']
0441190000,0.162,['B-']
0441200000,0.149,['B-']
0450890000,1.5e-06,['EC']
0450900000,0.012,[]
0450900001,1.0,[]
0450910000,1.47,['EC']
0450920000,4.66,['EC']
0450930000,11.9,['EC']
0450940000,70.6,['EC']
0450940001,25.8,['EC']
0450950000,301.2,['EC']
0450950001,117.6,['IT', 'EC']
0450960000,594.0,['EC']
0450960001,90.6,['IT', 'EC']
0450970000,1842.0,['EC']
0450970001,2772.0,[]
0450980000,523.2,['EC']
0450980001,216.0,['IT', 'EC']
0450990000,1391040.0000000002,['EC']
0450990001,16920.0,['EC', 'IT']
0451000000,74880.0,['EC']
0451000001,276.0,['IT', 'EC']
0451010000,104068800.0,['EC']
0451010001,374976.0,[]
0451020000,17910720.0,[]
0451020001,118007712.0,[]
0451030000,Inf,None
0451030001,3366.8399999999997,['IT']
0451040000,42.3,[]
0451040001,260.4,[]
0451050000,127296.0,['B-']
0451050001,40.0,['IT']
0451060000,30.07,['B-']
0451060001,7860.0,['B-']
0451070000,1302.0,['B-']
0451080000,16.8,['B-']
0451080001,360.0,['B-']
0451090000,80.0,['B-']
0451100000,3.2,['B-']
0451100001,28.5,['B-']
0451110000,11.0,['B-']
0451120000,2.1,['B-']
0451120001,6.73,['B-']
0451130000,2.8,['B-']
0451140000,1.85,['B-']
0451150000,0.99,['B-']
0451160000,0.68,['B-']
0451160001,0.57,['B-']
0451170000,0.44,['B-']
0451180000,0.266,['B-']
0451190000,0.171,['B-']
0451200000,0.136,['B-']
0451210000,0.151,['B-']
0451220000,0.108,['B-']
0451230000,0.0489,['B-']
0460910000,1e-06,[]
0460920000,0.7,['EC']
0460930000,1.3,['EC', 'EP']
0460940000,9.0,['EC']
0460950000,10.0,['EC']
0460950001,13.3,['EC', 'IT', 'EP']
0460960000,122.0,['EC']
0460970000,186.0,['EC']
0460980000,1062.0,['EC']
0460990000,1284.0,['EC']
0461000000,313632.0,['EC']
0461010000,30492.000000000004,['EC']
0461020000,Inf,None
0461030000,1468022.4,['EC']
0461040000,Inf,None
0461050000,Inf,None
0461060000,Inf,None
0461070000,204984000000000.0,['B-']
0461070001,21.3,['IT']
0461080000,Inf,None
0461090000,49324.32,['B-']
0461090001,281.40000000000003,['IT']
0461100000,Inf,None
0461110000,1404.0,['B-']
0461110001,19800.0,[]
0461120000,75708.0,['B-']
0461130000,93.0,['B-']
0461130001,0.3,['IT']
0461140000,145.2,['B-']
0461150000,25.0,['B-']
0461150001,50.0,['B-', 'IT']
0461160000,11.8,['B-']
0461170000,4.3,['B-']
0461170001,0.019100000000000002,['IT']
0461180000,1.9,['B-']
0461190000,0.92,['B-']
0461200000,0.5,['B-']
0461210000,0.28500000000000003,['B-']
0461220000,0.17500000000000002,['B-']
0461230000,0.244,['B-']
0461240000,0.038,['B-']
0461250000,0.399,['B-']
0461260000,0.25,['B-']
0470930000,1.5e-06,[]
0470940000,0.035,['EC']
0470940001,0.55,['EC', 'ECP']
0470940010,0.4,['EC', 'P', 'ECP']
0470950000,2.0,[]
0470950001,0.5,['IT']
0470950010,0.016,['IT']
04709530000,0.04,['IT']
0470960000,4.4,['EC', 'ECP']
0470960001,6.9,['EC', 'ECP']
0470970000,25.5,['EC']
0470980000,47.5,['EC']
0470990000,124.0,['EC']
0470990001,10.5,['IT']
0471000000,120.6,['EC']
0471000001,134.4,[]
0471010000,666.0,['EC']
0471010001,3.1,['IT']
0471020000,774.0,['EC']
0471020001,462.0,['EC', 'IT']
0471030000,3942.0,['EC']
0471030001,5.7,['IT']
0471040000,4152.0,['EC']
0471040001,2010.0,['EC', 'IT']
0471050000,3567456.0,['EC']
0471050001,433.8,[]
0471060000,1437.6000000000001,[]
0471060001,715392.0,['EC']
0471070000,Inf,None
0471070001,44.3,['IT']
0471080000,142.92000000000002,[]
0471080001,13812768000.0,[]
0471090000,Inf,None
0471090001,39.6,['IT']
0471100000,24.6,[]
0471100001,21579264.0,[]
0471110000,643680.0,['B-']
0471110001,64.8,[]
0471120000,11268.0,['B-']
0471130000,19332.0,['B-']
0471130001,68.7,[]
0471140000,4.6,['B-']
0471140001,0.0015,['IT']
0471150000,1200.0,['B-']
0471150001,18.0,[]
0471160000,237.0,['B-']
0471160001,20.0,[]
0471160010,9.3,[]
0471170000,72.8,['B-']
0471170001,5.34,[]
0471180000,3.76,['B-']
0471180001,2.0,[]
0471190000,2.1,['B-']
0471190001,6.0,['B-']
0471200000,1.23,['B-']
0471200001,0.32,[]
0471210000,0.78,['B-']
0471220000,0.529,['B-']
0471220001,0.2,['B-']
0471240000,0.172,['B-']
0471250000,0.166,['B-']
0471260000,0.107,['B-']
0471270000,0.109,['B-']
0471280000,0.058,['B-']
0471290000,0.046,['B-']
0471300000,0.05,['B-']
0480950000,0.005,[]
0480960000,1.0,[]
0480970000,2.8,[]
0480980000,9.2,['EC']
0480990000,16.0,['EC', 'EP']
0481000000,49.1,['EC']
0481010000,81.60000000000001,['EC']
0481020000,330.0,['EC']
0481030000,438.0,['EC']
0481040000,3462.0,['EC']
0481050000,3330.0,['EC']
0481060000,Inf,None
0481070000,23400.0,['EC']
0481080000,Inf,None
0481090000,39864960.0,['EC']
0481100000,Inf,None
0481110000,Inf,None
0481110001,2912.4,['IT']
0481120000,Inf,None
0481130000,2.5354944e+23,['B-']
0481130001,444657600.0,[]
0481140000,Inf,None
0481150000,192456.0,['B-']
0481150001,3849984.0,['B-']
0481160000,9.77616e+26,[]
0481170000,8964.0,['B-']
0481170001,12096.0,['B-']
0481180000,3018.0,['B-']
0481190000,161.4,['B-']
0481190001,132.0,['B-']
0481200000,50.8,['B-']
0481210000,13.5,['B-']
0481210001,8.3,['B-']
0481220000,5.24,['B-']
0481230000,2.1,['B-']
0481230001,1.82,['B-']
0481240000,1.25,['B-']
0481250000,0.68,['B-']
0481250001,0.48,['B-']
0481260000,0.515,['B-']
0481270000,0.37,['B-']
0481280000,0.28,['B-']
0481290000,0.27,['B-']
0481300000,0.162,['B-']
0481310000,0.068,['B-']
0481320000,0.097,['B-']
0490970000,0.005,[]
0490980000,0.032,['EC']
0490980001,1.2,['EC']
0490990000,3.0,['EC']
0491000000,5.9,['EC', 'EP']
0491010000,15.1,['EC']
0491020000,23.3,['EC']
0491030000,65.0,['EC']
0491030001,34.0,['EC', 'IT']
0491040000,108.0,['EC']
0491040001,15.7,['IT', 'EC']
0491050000,304.20000000000005,['EC']
0491050001,48.0,['IT']
0491060000,372.0,['EC']
0491060001,312.0,['EC']
0491070000,1944.0,['EC']
0491070001,50.4,['IT']
0491080000,3480.0,['EC']
0491080001,2376.0,['EC']
0491090000,15001.199999999999,['EC']
0491090001,80.4,['IT']
0491090010,0.209,['IT']
0491100000,17640.0,['EC']
0491100001,4146.0,['EC']
0491110000,242326.08,['EC']
0491110001,462.0,['IT']
0491120000,898.2,[]
0491120001,1233.6,['IT']
0491130000,Inf,None
0491130001,5968.5599999999995,['IT']
0491140000,71.9,[]
0491140001,4277664.0,[]
0491140010,0.0431,['IT']
0491150000,1.3907376e+22,['B-']
0491150001,16149.599999999999,[]
0491160000,14.1,[]
0491160001,3257.4,['B-']
0491160010,2.18,['IT']
0491170000,2592.0,['B-']
0491170001,6972.0,[]
0491180000,5.0,['B-']
0491180001,267.0,['B-']
0491180010,8.5,[]
0491190000,144.0,['B-']
0491190001,1080.0,[]
0491200000,3.08,['B-']
0491200001,46.2,['B-']
0491200010,47.3,['B-']
0491210000,23.1,['B-']
0491210001,232.79999999999998,[]
0491220000,1.5,['B-']
0491220001,10.3,['B-']
0491220010,10.8,['B-']
0491230000,6.17,['B-']
0491230001,47.4,['B-']
0491240000,3.12,['B-']
0491240001,3.7,['B-']
0491250000,2.36,['B-']
0491250001,12.2,['B-']
0491260000,1.53,['B-']
0491260001,1.64,['B-']
0491270000,1.09,['B-']
0491270001,3.67,['B-']
0491280000,0.84,['B-']
0491280001,0.72,['B-']
0491290000,0.61,['B-']
0491290001,1.23,['B-']
0491300000,0.29,['B-']
0491300001,0.54,['B-']
0491300010,0.54,['B-']
0491310000,0.28,['B-']
0491310001,0.35,['B-']
0491310010,0.32,['B-']
0491320000,0.207,['B-']
0491330000,0.165,['B-']
0491330001,0.18,['B-']
0491340000,0.14,['B-']
0491350000,0.092,['B-']
0500990000,0.005,[]
0501000000,0.86,['EC', 'EP']
0501010000,1.7,['EC', 'EP']
0501020000,4.5,['EC']
0501030000,7.0,['EC', 'EP']
0501040000,20.8,[]
0501050000,34.0,['EC']
0501060000,115.0,['EC']
0501070000,174.0,['EC']
0501080000,618.0,['EC']
0501090000,1080.0,['EC']
0501100000,14796.000000000002,['EC']
0501110000,2118.0,['EC']
0501120000,Inf,None
0501130000,9943776.0,['EC']
0501130001,1284.0,[]
0501140000,Inf,None
0501150000,Inf,None
0501160000,Inf,None
0501170000,Inf,None
0501170001,1175040.0,['IT']
0501180000,Inf,None
0501190000,Inf,None
0501190001,25315200.0,['IT']
0501200000,Inf,None
0501210000,97308.0,['B-']
0501210001,1384430400.0,[]
0501220000,Inf,None
0501230000,11162879.999999998,['B-']
0501230001,2403.6000000000004,['B-']
0501240000,Inf,None
0501250000,832896.0,['B-']
0501250001,571.1999999999999,['B-']
0501260000,7253280000000.0,['B-']
0501270000,7560.0,['B-']
0501270001,247.79999999999998,['B-']
0501280000,3544.2,['B-']
0501280001,6.5,['IT']
0501290000,133.8,['B-']
